Country,Countrycode,Currency,Continent,Subregion,Date,Population,N,LabShare,E,B,delta,XGDPnat2017,Knat2017,xnat2017,rhonat2017,knat2017,inat2017,cnat2017,rnat2017,wnat2017,XGDPnatcur,Knatcur,xnatcur,rhonatcur,knatcur,inatcur,cnatcur,rnatcur,wnatcur,XGDPppp2017,Kppp2017,xppp2017,rhoppp2017,kppp2017,ippp2017,cppp2017,rppp2017,wppp2017
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1980,8341289,4952234,0.284384668,4563056453,5346.486,0.035717664,4.99083E+12,2.97493E+13,1007793.059,0.167762728,6007252.442,400425.5898,607367.4693,0.084335916,286600.8944,214,766,4.32128E-05,0.279538216,0.000154586,9.89452E-06,3.33183E-05,0.164324169,1.22891E-05,56688816406,4.62301E+11,11447.12,0.12262,93351.98,3899.79,7547.33,0.05203,3255.39
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1981,8640446,5103069,0.284384668,4593149989,5280.48,0.035121256,4.77123E+12,3.05416E+13,934972.8148,0.156220686,5984948.858,394485.2938,540487.521,0.076672661,265891.9334,200,791,3.91921E-05,0.252934106,0.00015495,9.79803E-06,2.93941E-05,0.145882268,1.11456E-05,54194503906,4.7444E+11,10619.98,0.11423,92971.47,3841.93,6778.05,0.04662,3020.16
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1982,8952950,5259891,0.284384668,4530713373,4649.756,0.034585913,4.77123E+12,3.15602E+13,907096.8575,0.151178514,6000170.482,434200.1544,472896.7031,0.07359975,257964.4385,200,810,3.80236E-05,0.24682033,0.000154054,1.06466E-05,2.7377E-05,0.1420425,1.08133E-05,54194503906,4.90153E+11,10303.35,0.11057,93186.82,4228.72,6074.63,0.04454,2930.12
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1983,9278096,5422164,0.284384668,4656717985,5115.465,0.034336689,4.97162E+12,3.22851E+13,916907.334,0.153991302,5954280.041,364334.2393,552573.0947,0.075861848,260754.3877,209,834,3.85455E-05,0.250618747,0.000153801,9.03698E-06,2.95085E-05,0.145009929,1.09617E-05,56470675781,5.01189E+11,10414.78,0.11267,92433.46,3548.29,6866.5,0.04629,2961.81
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1984,9614754,5589115,0.284384668,4704759021,5009.122,0.033866167,5.26992E+12,3.30979E+13,942890.0021,0.159222031,5921856.386,373636.4307,569253.5714,0.08007556,268143.4601,221,843,3.95411E-05,0.2621107,0.000150857,9.12488E-06,3.04163E-05,0.153704269,1.12449E-05,59858921875,5.13645E+11,10709.91,0.11654,91901.02,3638.88,7071.03,0.04953,3045.73
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1985,9961997,5760098,0.284384668,4990214004,4701.094,0.033646152,5.45437E+12,3.35066E+13,946922.5496,0.162784747,5817022.57,287290.5062,659632.0434,0.082845109,269290.2548,273,1033,4.7395E-05,0.264259708,0.00017935,8.5068E-06,3.88882E-05,0.155462147,1.34784E-05,61953980469,5.19802E+11,10755.72,0.11919,90241.9,2797.95,7957.76,0.05165,3058.76
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1986,10320111,5935183,0.284384668,5047684554,4660.757,0.033263551,5.62761E+12,3.37087E+13,948177.5634,0.166947992,5679478.691,236784.8977,711392.6657,0.086206992,269647.1615,256,1157,4.31326E-05,0.221193169,0.000195,7.75039E-06,3.53822E-05,0.125025672,1.22663E-05,63921742188,5.22738E+11,10769.97,0.12228,88074.48,2306.07,8463.9,0.05424,3062.81
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1987,10689250,6114353,0.284384668,5169584451,5815.862,0.032755559,6.02156E+12,3.40553E+13,984823.7722,0.176817123,5569730.786,263775.5409,721048.2313,0.093777486,280068.7814,295,1196,4.82471E-05,0.246701322,0.000195569,8.83168E-06,3.94155E-05,0.14378769,1.37207E-05,68396500000,5.27962E+11,11186.22,0.12955,86347.89,2568.94,8617.28,0.05995,3181.19
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1988,11068050,6296732,0.284384668,5379488514,5130.133,0.032535447,6.35713E+12,3.41348E+13,1009592.666,0.186236382,5421028.117,193129.2617,816463.4039,0.100738164,287112.6749,318,1324,5.05024E-05,0.240165082,0.000210282,7.30538E-06,4.3197E-05,0.139330368,1.43621E-05,72208156250,5.29128E+11,11467.56,0.13647,84032.2,1880.91,9586.65,0.06512,3261.2
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1989,11454777,6481249,0.284384668,5499368639,5009.122,0.032349981,6.38177E+12,3.40167E+13,984650.7171,0.187606784,5248481.41,174303.2538,810347.4633,0.10190431,280019.5672,370,1457,5.70878E-05,0.253919711,0.000224826,6.94311E-06,5.01447E-05,0.149358858,1.62349E-05,72487945313,5.27269E+11,11184.26,0.13748,81352.95,1697.56,9486.7,0.06603,3180.63
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1990,11848386,6667242,0.284384668,5883156497,6330,0.032116088,6.35339E+12,3.39779E+13,952926.3579,0.186986128,5096240.919,182533.0582,770393.2998,0.101694052,270997.6458,409,1447,6.13447E-05,0.282581484,0.000217087,7.19938E-06,5.41453E-05,0.170103555,1.74455E-05,72165632813,5.2673E+11,10823.91,0.13701,79002.65,1777.71,9046.2,0.06593,3078.15
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1991,12248901,6864369,0.284384668,6024041000,6530,0.031735391,6.41638E+12,3.51978E+13,934736.4245,0.182294999,5127603.209,398629.5126,536106.9119,0.098717705,265824.7076,892,1648,0.000129946,0.541402956,0.000240018,1.61705E-05,0.000113776,0.355700865,3.69548E-05,72881054688,5.46205E+11,10617.3,0.13343,79571.05,3882.29,6735,0.06375,3019.4
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1992,12657366,7066923,0.284384668,6057635393,6370,0.03179504,6.04177E+12,3.779E+13,854936.4595,0.159877344,5347452.232,625724.8899,229211.5696,0.082615639,243130.8211,4673,1778,0.00066125,2.628149236,0.000251603,2.54708E-05,0.000635779,1.848948849,0.000188049,68626054688,5.86977E+11,9710.88,0.11691,83059.71,6094,3616.88,0.05187,2761.63
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1993,13075049,7271165,0.284384668,6273670399,6900,0.032782806,4.59275E+12,3.94537E+13,631638.354,0.116408576,5426046.569,474308.8257,157329.5283,0.050520956,179628.2635,35827,125207,0.004927271,0.28614293,0.017219615,0.000549568,0.004377703,0.171985462,0.00140124,52167175781,6.13193E+11,7174.53,0.08507,84332.18,4619.34,2555.19,0.0281,2040.33
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1994,13503747,7466424,0.284384668,6359433174,6690,0.033282798,4.65426E+12,4.09984E+13,623358.6818,0.113523045,5491032.101,455037.7498,168320.932,0.047956033,177273.6517,824921,3522303,0.110484082,0.234199314,0.471752372,0.018330864,0.092153218,0.134313822,0.031419979,52865886719,6.37564E+11,7080.48,0.08292,85390.79,4431.66,2648.82,0.02606,2013.58
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1995,13945206,7670184,0.284384668,6354357456,10780,0.03448694,5.3524E+12,4.30604E+13,697818.9637,0.12429988,5613995.466,553243.9932,144574.9705,0.05446396,198449.0142,18267655,60275838,2.381645057,0.303067623,7.858460883,0.664955264,1.716689793,0.182392897,0.677303339,60795773438,6.71452E+11,7926.25,0.09054,87540.52,5388.1,2538.15,0.03031,2254.1
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1996,14400719,7890861,0.284384668,6538719638,11410,0.037124768,6.07735E+12,4.65512E+13,770175.6185,0.13055201,5899377.7,801979.2446,-31803.62612,0.056300252,219026.1375,1117153554,3344225454,141.5756299,0.334054498,423.8099799,49.12674355,92.44888636,0.201929752,40.26193849,69030179688,7.29244E+11,8748.12,0.09466,92416.27,7810.56,937.56,0.03062,2487.83
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1997,14871570,8147480,0.284384668,6681118101,11730,0.039918551,6.51943E+12,4.87052E+13,800177.7112,0.133855045,5977942.102,601491.5962,198686.115,0.055870172,227558.2726,2342344984,6977348285,287.4931857,0.335707046,856.381148,73.19576509,214.2974206,0.200318559,81.75865414,74051625000,7.6408E+11,9088.9,0.09692,93781.15,5857.99,3230.91,0.02944,2584.74
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1998,15359601,8429095,0.284384668,6664262434,11370,0.039966673,6.82527E+12,5.22913E+13,809727.2343,0.130523959,6203667.418,803547.2028,6180.031534,0.053438274,230274.0106,3385269714,10878395779,401.6172088,0.311191998,1290.576916,141.3692574,260.2479513,0.182727092,114.2137765,77525500000,8.21296E+11,9197.37,0.09439,97435.85,7825.83,1371.54,0.02758,2615.59
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,1999,15866869,8730933,0.284384668,6999878118,12650,0.04123996,6.97416E+12,5.45869E+13,798787.4791,0.127762417,6252131.884,628061.4719,170726.0072,0.050188784,227162.9119,22959670121,74872629121,2629.692568,0.306649712,8575.558591,724.7432717,1904.949296,0.178203275,747.8442476,79216703125,8.58559E+11,9073.11,0.09227,98335.36,6116.75,2956.35,0.02479,2580.25
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2000,16395473,9063555,0.284384668,7190233246,12370,0.042187914,7.18719E+12,5.48743E+13,792977.4622,0.130975594,6054391.031,339895.9642,453081.498,0.051540229,225510.6322,1.22568E+11,3.04729E+11,13523.22416,0.402221085,33621.37062,1583.569549,11939.65461,0.245647661,3845.797611,81636476563,8.62814E+11,9007.11,0.09462,95195.98,3310.28,5696.83,0.02552,2561.49
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2001,16945753,9396174,0.284384668,7506610000,12910,0.04172475,7.41287E+12,5.49657E+13,788924.5785,0.13486361,5849795.81,301077.3669,487847.2116,0.054785717,224358.0542,2.63561E+11,8.20455E+11,28049.77655,0.321237237,87317.94856,3758.670057,24291.10649,0.188157542,7976.926387,84199867188,8.63955E+11,8961.08,0.09746,91947.55,2932.22,6028.86,0.02802,2548.39
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2002,17519417,9701180,0.284384668,7853283552,13620,0.041273649,8.48996E+12,5.52564E+13,875147.4031,0.153646595,5695846.369,313219.8653,561927.5379,0.068678211,248878.5036,6.65385E+11,4.39402E+12,68588.04481,0.151429573,452936.9222,20914.67125,47673.37357,0.067091676,19505.38834,96434101563,8.67976E+11,9940.45,0.1111,89471.22,3050.48,6889.97,0.03823,2826.91
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2003,18121479,9990836,0.291652709,8474402935,18010,0.041028759,8.7438E+12,5.5828E+13,875181.9824,0.156620413,5587917.719,346615.6,528566.3823,0.069912887,255249.1962,1.32894E+12,7.72933E+12,133015.8939,0.171934646,773642.1765,40504.81803,92511.07582,0.080760682,38794.44582,99317335938,8.76801E+11,9940.84,0.11327,87760.56,3375.72,6565.12,0.03921,2899.27
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2004,18758145,10279461,0.275552869,8718936254,19290,0.041306666,9.70152E+12,5.68447E+13,943776.8013,0.17066708,5529928.799,394627.1832,549149.6181,0.08233261,260060.4052,1.96757E+12,1.02001E+13,191407.8975,0.19289717,992279.4491,59132.9648,132274.9327,0.098437135,52742.99529,1.10196E+11,8.92691E+11,10719.98,0.12344,86842.22,3843.31,6876.67,0.04812,2953.92
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2005,19433602,10619609,0.231606543,8425875133,18210,0.041743312,1.11596E+13,5.81734E+13,1050846.308,0.191833003,5477922.414,428574.3209,622271.9874,0.105659912,243382.8807,3.22235E+12,1.38695E+13,303433.9623,0.232333421,1306028.037,83616.07382,219817.8885,0.136780168,70277.29105,1.26757E+11,9.13544E+11,11936.14,0.13875,86024.26,4173.93,7762.21,0.06487,2764.49
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2006,20149901,11005292,0.237113997,9244655165,20340,0.041984543,1.24594E+13,5.95783E+13,1132131.615,0.209127175,5413603.532,431089.582,701042.0328,0.117555652,268444.2527,4.20976E+12,1.40981E+13,382521.6108,0.298604056,1281032.869,89130.48427,293391.1266,0.185816312,90701.22821,1.41522E+11,9.35606E+11,12859.43,0.15126,85014.21,4198.43,8661.01,0.07341,3049.15
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2007,20905363,11414647,0.242621318,9860939415,23490,0.041889322,1.42049E+13,6.1375E+13,1244446.916,0.231444761,5376863.62,466045.6159,778401.2997,0.133402006,301929.3502,5.00634E+12,1.77106E+13,438588.6795,0.282674692,1551566.842,112851.4082,325737.2713,0.172202464,106410.9633,1.61348E+11,9.63791E+11,14135.18,0.16741,84434.61,4538.87,9596.31,0.0849,3429.5
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2008,21695634,11842316,0.255717516,10673787016,25080,0.042343256,1.57908E+13,6.40748E+13,1333423.704,0.246443777,5410660.875,567965.4685,765458.2357,0.141080531,340979.7973,6.64335E+12,2.28209E+13,560984.2858,0.291108795,1927060.591,172805.8985,388178.3873,0.174323921,143453.508,1.79362E+11,1.00692E+12,15145.83,0.17813,85026.93,5531.47,9614.35,0.09024,3873.05
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2009,22514281,12269172,0.360010326,11599746091,27150,0.043611514,1.59264E+13,6.70653E+13,1298082.514,0.237476101,5466160.618,568303.8256,729778.688,0.108370739,467323.1088,5.57734E+12,2.69459E+13,454581.6842,0.206983142,2196225.647,194655.7812,259925.903,0.08885556,163654.1003,1.80902E+11,1.05438E+12,14744.4,0.17157,85937.61,5534.77,9209.63,0.06619,5308.14
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2010,23356246,11977833,0.300494611,12167724479,28530,0.044888977,1.67003E+13,6.93106E+13,1394266.748,0.240948754,5786569.658,529421.9601,864844.7875,0.123655975,418969.6443,7.70165E+12,2.79152E+13,642992.0677,0.275894082,2330575.786,181306.4632,461685.6045,0.14810042,193215.6514,1.89692E+11,1.09048E+12,15836.92,0.17395,91041.1,5156.09,10680.82,0.07679,4758.91
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2011,24220661,12688628,0.287627995,12637873522,29460,0.045919269,1.72801E+13,7.19218E+13,1361859.14,0.240262553,5668212.234,552545.6563,809313.4832,0.125237048,391708.8138,1.05009E+13,3.35522E+13,827586.85,0.312973024,2644275.345,218684.4763,608902.3737,0.177033952,238037.1464,1.96278E+11,1.13209E+12,15468.81,0.17338,89221.03,5381.3,10087.52,0.07759,4449.26
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2012,25107931,13121690,0.282354951,13868711314,30250,0.046754421,1.87562E+13,7.4785E+13,1429405.761,0.250801934,5699341.071,572599.4153,856806.3462,0.133232345,403599.7936,1.22249E+13,3.83541E+13,931659.7192,0.318739325,2922951.908,248451.0903,683208.6289,0.181987277,263058.7343,2.13044E+11,1.17725E+12,16236.05,0.18097,89717.55,5576.6,10659.45,0.08312,4584.33
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2013,26015781,13565423,0.280896753,13886206331,32820,0.047157187,1.96855E+13,7.76062E+13,1451153.642,0.253658908,5720885.797,562988.3983,888165.2434,0.135249757,407624.3462,1.3195E+13,4.14974E+13,972693.8513,0.317971579,3059059.092,254291.0554,718402.7959,0.181497208,273226.5446,2.236E+11,1.22129E+12,16483.08,0.18308,90029.79,5483,11000.07,0.0845,4630.04
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2014,26941779,14039274,0.288774669,14672747268,34630,0.047039655,2.06349E+13,8.04719E+13,1469796.168,0.256423215,5731915.382,562763.2117,907032.9567,0.135335031,424439.9023,1.43239E+13,4.76322E+13,1020270.619,0.300718074,3392781.166,280579.1327,739691.4867,0.166838657,294628.3106,2.34383E+11,1.26644E+12,16694.83,0.18507,90207.04,5480.81,11214.02,0.08459,4821.04
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2015,27884381,14529098,0.349127531,,35160,0.046804921,2.08296E+13,8.30685E+13,1433645.615,0.250751882,5717387.266,533421.4968,900224.1185,0.116402575,500525.1541,1.39503E+13,5.04722E+13,960162.2396,0.276395514,3473870.56,328399.3856,631762.854,0.13309331,335219.0721,2.36595E+11,1.30726E+12,16284.21,0.18099,89974.99,5195.05,11089.16,0.07099,5685.27
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2016,28842489,15028339,0.343024909,,35410,0.046276646,2.02922E+13,8.51016E+13,1350263.269,0.238446846,5662743.245,414948.7916,935314.4773,0.110376992,463173.9356,1.65496E+13,6.1904E+13,1101223.828,0.267342262,4119153.554,299694.854,801528.9738,0.12936056,377747.2039,2.30491E+11,1.33918E+12,15337.1,0.17211,89110.05,4041.23,11295.87,0.0668,5261.01
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2017,29816766,15544552,0.346370578,,30840,0.045602052,2.02623E+13,8.58965E+13,1303498.248,0.235892044,5525825.394,314538.0975,988960.1508,0.108583929,451493.4414,2.02623E+13,8.58965E+13,1303498.248,0.235892044,5525825.394,314538.0975,988960.1508,0.108583929,451493.4414,2.30151E+11,1.35166E+12,14805.92,0.17027,86953.69,3063.32,11742.6,0.06569,5128.33
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2018,30809787,16078331,0.331142336,,27340,0.044852103,1.98563E+13,8.64495E+13,1234974.08,0.229687061,5376768.164,287243.4393,947730.6405,0.108775848,408952.2019,2.56277E+13,8.60383E+13,1593930.497,0.297864228,5351198.113,284826.1535,1309104.344,0.154376669,527817.8685,2.2554E+11,1.36036E+12,14027.58,0.16579,84608.32,2797.49,11230.09,0.06604,4645.13
Angola,AGO,Kwanza,Africa,Sub-Saharan Africa,2019,31825295,16644962,0.331142336,,,0.044079091,1.9558E+13,8.68979E+13,1175007.789,0.225068206,5220674.265,268913.8875,906093.9018,0.106459503,389094.8243,3.10104E+13,1.04612E+14,1863051.191,0.296432663,6284905.215,321696.4343,1541354.757,0.154192167,616935.1238,2.22151E+11,1.36746E+12,13346.44,0.16246,82154.47,2618.98,10727.46,0.06458,4419.57
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1970,6771,,,,,0.038940071,104037858,429968443,,0.241966264,,,,,,7817934,29066579,,0.268966434,,,,,,26523275,210097061,,0.12624,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1971,6858,,,,,0.037516492,101438395,466588031,,0.217404622,,,,,,9016203,37218261,,0.242252132,,,,,,25860571,226763031,,0.11404,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1972,6948,,,,,0.036006932,113142811,508271010,,0.222603312,,,,,,10410296,41881838,,0.248563493,,,,,,28844481,245929657,,0.11729,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1973,7028,,,,,0.034900221,117871182,551376699,,0.21377614,,,,,,12008081,50198229,,0.239213239,,,,,,30049925,265816864,,0.11305,,,,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1974,7102,1200,,,,0.033909857,117633450,593242942,98027.87039,0.198288832,494369.0949,44912.42261,53115.44778,,,13858682,62450936,11548.90112,0.221913118,52042.44435,5291.241415,6257.659703,,,29989317,285155304,24991.1,0.10517,237629.41,19245.14,5745.96,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1975,7159,1288,,,,0.0330361,121658468,635898615,94434.98137,0.191317397,493603.7335,43110.58639,51324.39499,,,15994536,74655132,12415.4425,0.214245632,57949.57103,5667.783257,6747.65924,,,31015451,304912445,24075.13,0.10172,236682.26,18473.04,5602.09,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1976,7206,1376,,,,0.032283519,123545144,678549198,89792.36218,0.182072493,493168.1929,41036.58314,48755.77904,,,18456486,90504431,13414.13692,0.203929087,65778.43844,6130.48072,7283.656204,,,31496437,324700348,22891.55,0.097,235991.56,17584.33,5307.22,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1977,7255,1465,,,,0.031552445,123777947,720673373,84492.64567,0.171753185,491942.2352,38898.10972,45594.53595,,,21301529,110908230,14540.73674,0.192064457,75707.58788,6694.158628,7846.57811,,,31555788,344296906,21540.44,0.09165,235022.13,16667.98,4872.46,,
Anguilla,AIA,East Caribbean Dollar,Americas,Latin America and the Caribbean,1978,7284,1551,,,,0.030814433,132997161,766255789,85758.64754,0.173567577,494093.7071,39490.75055,46267.89699,,,24578654,127030874,15848.7002,0.193485672,81911.49284,7298.121926,8550.57827,,,33906120,365641083,21863.2,0.09273,235771.08,16921.93,4941.26,,
